channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-48799.55784077142,-52613.74892160284,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46651.01875674949,-49093.39387338089,-187500.02235174447,1479044068.85523,stop
-48226.0344297927,-52378.45210772182,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46160.91205607797,-49143.193560027314,-187500.02235174447,1479044068.855408,stop
-47753.36208979632,-52346.39970617291,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46135.81104705466,-49361.36893765556,-187500.02235174447,1479044068.855595,stop
-48302.09741617411,-52593.07355798168,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46660.85352430982,-49342.61582405756,-187500.02235174447,1479044068.855767,stop
-48807.09037865286,-52633.03847706777,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46721.762027950535,-49113.130463734924,-187500.02235174447,1479044068.855938,stop
-48355.38397495556,-52412.80673894963,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46237.08680118166,-49110.62706835593,-187500.02235174447,1479044068.856109,stop
-47763.97916841259,-52327.93716525283,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46089.341770332074,-49340.067725189656,-187500.02235174447,1479044068.856283,stop
-48168.81396398711,-52559.83651397664,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46587.91978215215,-49383.81008908869,-187500.02235174447,1479044068.856456,stop
-48797.568535514896,-52668.10836411815,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46787.29734269349,-49161.790211414125,-187500.02235174447,1479044068.856627,stop
-48503.821909883256,-52470.40718441096,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46342.430572799516,-49099.071216472534,-187500.02235174447,1479044068.856799,stop
-47819.34443942839,-52322.5503948391,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46067.481764254786,-49306.227184084324,-187500.02235174447,1479044068.856975,stop
-48043.30891887056,-52519.51396697926,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46495.316504873816,-49409.24637427883,-187500.02235174447,1479044068.857148,stop
-48745.22075000057,-52678.367814823134,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46809.0455900485,-49201.03987467765,-187500.02235174447,1479044068.857319,stop
-48621.10151304025,-52514.842452388104,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46434.31859425528,-49088.252972156166,-187500.02235174447,1479044068.85749,stop
-47895.742701976626,-52317.96828722576,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46061.960883374326,-49261.769564362716,-187500.02235174447,1479044068.857675,stop
-47933.561853595005,-52471.88239954501,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46397.19234671502,-49419.908156384015,-187500.02235174447,1479044068.857833,stop
-48655.47849601251,-52672.19873335347,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46806.4974911806,-49248.17970373389,-187500.02235174447,1479044068.857992,stop
-48711.424912384144,-52558.69657500942,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46530.185226224094,-49094.64557107039,-187500.02235174447,1479044068.858155,stop
-47996.616124703425,-52328.92064200886,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46085.63138075249,-49219.21184291981,-187500.02235174447,1479044068.858317,stop
-47833.35898320186,-52416.561832018124,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46295.29074374327,-49408.01702833379,-187500.02235174447,1479044068.858474,stop
